RETAILER_CODE,RANG,GAME_CODE_RECOMMANDE,SCORE_POPULARITE_GLOBALE
81807601,1,6,110539678705
81807601,2,7,98672814204
81807601,3,5,95018303028
81807601,4,2,92590610953
81807601,5,4,85292762690
81807701,1,3,100484510032
81807701,2,7,98665971793
81807701,3,5,95008565016
81807701,4,2,92586071062
81807701,5,4,85287335054
81807901,1,6,110542381444
81807901,2,3,100484510032
81807901,3,7,98673824793
81807901,4,5,95018832108
81807901,5,2,92591841905
81808001,1,7,98673799007
81808001,2,5,95018817251
81808001,3,4,85292762690
81808001,4,1,59492675594
81808001,5,10,51487674237
81808201,1,6,110542381444
81808201,2,3,100484510032
81808201,3,7,98673824793
81808201,4,5,95018832108
81808201,5,2,92591841905
81808301,1,6,110542362372
81808301,2,3,100484478543
81808301,3,7,98673817432
81808301,4,4,85292729166
81808301,5,9,49803636599
81808601,1,6,110542381444
81808601,2,3,100484510032
81808601,3,7,98673824793
81808601,4,5,95018832108
81808601,5,2,92591841905
81808701,1,6,110542078677
81808701,2,3,100484510032
81808701,3,7,98673556722
81808701,4,2,92591841905
81808701,5,1,59492348587
81808801,1,6,110542381444
81808801,2,3,100484510032
81808801,3,7,98673824793
81808801,4,5,95018832108
81808801,5,2,92590803601
81808901,1,6,110542381444
81808901,2,3,100484510032
81808901,3,7,98673824793
81808901,4,5,95018832108
81808901,5,2,92591841905
81809001,1,6,110542381444
81809001,2,3,100484495241
81809001,3,5,95018816414
81809001,4,2,92591829014
81809001,5,10,51487674237
81809101,1,6,110542380688
81809101,2,3,100484509442
81809101,3,5,95018831033
81809101,4,2,92591841338
81809101,5,10,51487674237
81809301,1,6,110542381444
81809301,2,7,98673602957
81809301,3,5,95018546657
81809301,4,2,92591618136
81809301,5,10,51487674237
81810301,1,3,100484510032
81810301,2,7,98673824793
81810301,3,5,95018832108
81810301,4,2,92591330473
81810301,5,1,59492341879
81811201,1,7,98673824793
81811201,2,5,95018617343
81811201,3,2,92591841905
81811201,4,4,85292572417
81811201,5,10,51487506601
81814600,1,6,110542381444
81814600,2,3,100484510032
81814600,3,7,98673824793
81814600,4,5,95018832108
81814600,5,2,92591841905
81815601,1,6,110542381444
81815601,2,3,100484510032
81815601,3,7,98673824793
81815601,4,5,95018832108
81815601,5,2,92591841905
81816401,1,6,110542381444
81816401,2,3,100484510032
81816401,3,7,98673824793
81816401,4,5,95018832108
81816401,5,2,92591841905
81818201,1,3,100313063409
81818201,2,7,98673824793
81818201,3,5,94846121170
81818201,4,2,92495431686
81818201,5,4,85292762690
81824600,1,6,110542381444
81824600,2,7,98673723250
81824600,3,2,92591785960
81824600,4,4,85292663880
81824600,5,1,59492690176
81837801,1,3,100484510032
81837801,2,7,98672733126
81837801,3,5,95017391911
81837801,4,2,92591841905
81837801,5,4,85292762690
81896301,1,6,110532138378
81896301,2,7,98663937196
81896301,3,5,95016362138
81896301,4,4,85292762690
81896301,5,10,51487674237
81900201,1,5,95015083964
81900201,2,2,92591841905
81900201,3,4,85287894635
81900201,4,1,59492690176
81900201,5,10,51487674237
81901501,1,6,110542211581
81901501,2,3,100484239656
81901501,3,7,98673460405
81901501,4,5,95018607336
81901501,5,1,59492690176
81902301,1,6,110542381444
81902301,2,3,100484510032
81902301,3,7,98673824793
81902301,4,5,95018832108
81902301,5,2,92591841905
81916601,1,6,110542372523
81916601,2,3,100484493380
81916601,3,7,98673824793
81916601,4,5,95018832108
81916601,5,2,92591841905
82000701,1,7,98673824793
82000701,2,5,95018570231
82000701,3,2,92591585734
82000701,4,4,85292762690
82000701,5,10,51487257667
82002501,1,6,110541067735
82002501,2,5,95017522604
82002501,3,2,92589712431
82002501,4,1,59491001555
82002501,5,10,51487674237
82003101,1,6,110542381444
82003101,2,3,100484510032
82003101,3,7,98673824793
82003101,4,2,92591841905
82003101,5,1,59484839913
82003201,1,6,110542379196
82003201,2,3,100484510032
82003201,3,7,98673822179
82003201,4,5,95018829391
82003201,5,4,85292760549
82003401,1,6,110542381444
82003401,2,3,100484510032
82003401,3,7,98673824793
82003401,4,2,92585019084
82003401,5,4,85287240841
82003801,1,6,110542381444
82003801,2,3,100484510032
82003801,3,7,98673824793
82003801,4,5,95016678644
82003801,5,2,92591841905
82003901,1,6,110542381444
82003901,2,3,100484510032
82003901,3,7,98673824793
82003901,4,5,95018832108
82003901,5,4,85292760812
82004501,1,6,110542381444
82004501,2,3,100484510032
82004501,3,7,98673824793
82004501,4,5,95018769994
82004501,5,4,85292762690
82005901,1,6,110542381444
82005901,2,3,100484510032
82005901,3,7,98673824793
82005901,4,5,95018832108
82005901,5,2,92591841905
82006001,1,6,110542381444
82006001,2,3,100484510032
82006001,3,7,98673824793
82006001,4,5,95018832108
82006001,5,2,92591841905
82006600,1,6,110542381444
82006600,2,3,100484510032
82006600,3,7,98673824793
82006600,4,5,95018832108
82006600,5,2,92591841905
82018901,1,6,110541948000
82018901,2,3,100484221026
82018901,3,4,85291816943
82018901,4,1,59492690176
82018901,5,10,51487674237
82100501,1,6,110541886041
82100501,2,3,100484194576
82100501,3,5,95018551106
82100501,4,1,59492690176
82100501,5,10,51487674237
82101601,1,3,100480864242
82101601,2,7,98673824793
82101601,3,5,95018832108
82101601,4,2,92591841905
82101601,5,4,85288125724
82301301,1,6,110542381444
82301301,2,3,100483736263
82301301,3,7,98673824793
82301301,4,5,95017687859
82301301,5,1,59492201086
82302501,1,7,98673204667
82302501,2,2,92590954808
82302501,3,1,59492305965
82302501,4,10,51487226058
82302501,5,9,49803061505
82306001,1,3,100451213270
82306001,2,7,98673824793
82306001,3,5,94977172064
82306001,4,2,92564528135
82306001,5,4,85292762690
82316701,1,3,100484306530
82316701,2,2,92591570637
82316701,3,4,85292513453
82316701,4,1,59492690176
82316701,5,10,51487674237
82337801,1,6,110542381444
82337801,2,3,100484510032
82337801,3,7,98673824793
82337801,4,5,95018832108
82337801,5,2,92591841905
82345600,1,6,110542381444
82345600,2,3,100484510032
82345600,3,7,98673824793
82345600,4,5,95018832108
82345600,5,2,92591841905
82345701,1,7,98673787532
82345701,2,5,95018786526
82345701,3,2,92591841905
82345701,4,4,85292746475
82345701,5,10,51487674237
82400201,1,3,100484346152
82400201,2,7,98673824793
82400201,3,5,95018676264
82400201,4,2,92591841905
82400201,5,4,85292670141
82400401,1,6,110542381444
82400401,2,3,100484490151
82400401,3,7,98673795850
82400401,4,2,92591804371
82400401,5,4,85292720857
82400701,1,6,110542327788
82400701,2,5,95018739625
82400701,3,2,92591841905
82400701,4,4,85292704873
82400701,5,1,59492614330
82500201,1,6,110542381444
82500201,2,3,100484510032
82500201,3,7,98673824793
82500201,4,5,95018832108
82500201,5,2,92591841905
82515600,1,7,98673774864
82515600,2,5,95018791872
82515600,3,2,92591841905
82515600,4,4,85292710493
82515600,5,10,51487674237
82800001,1,3,100484487559
82800001,2,5,95018814334
82800001,3,2,92591841905
82800001,4,4,85292750855
82800001,5,10,51487674237
83200001,1,6,110542067442
83200001,2,3,100484377880
83200001,3,7,98673532855
83200001,4,2,92591841905
83200001,5,4,85292503045
83700001,1,6,110542381444
83700001,2,3,100484510032
83700001,3,7,98673824793
83700001,4,2,92591841905
83700001,5,4,85287970219
83700201,1,6,110542381444
83700201,2,3,100484510032
83700201,3,7,98673824793
83700201,4,5,95018832108
83700201,5,2,92591841905
83800001,1,6,110542381444
83800001,2,3,100484479482
83800001,3,7,98673824793
83800001,4,5,95018815174
83800001,5,4,85292717403
83800101,1,6,110542381444
83800101,2,3,100484510032
83800101,3,7,98673824793
83800101,4,5,95018832108
83800101,5,2,92591841905
83800201,1,6,110542381444
83800201,2,3,100481593641
83800201,3,7,98670194801
83800201,4,4,85290060442
83800201,5,9,49801201103
83800301,1,6,110542288231
83800301,2,3,100484510032
83800301,3,7,98673824793
83800301,4,5,95018752972
83800301,5,1,59492591876
83800401,1,6,110542381444
83800401,2,3,100484510032
83800401,3,7,98673824793
83800401,4,5,95018832108
83800401,5,2,92591841905
83800501,1,6,110542381444
83800501,2,3,100484510032
83800501,3,7,98673824793
83800501,4,5,95018832108
83800501,5,2,92591841905
83800601,1,6,110542381444
83800601,2,3,100484510032
83800601,3,7,98673824793
83800601,4,5,95018832108
83800601,5,2,92591028330
90100810,1,6,110539749945
90100810,2,7,98670175512
90100810,3,2,92585511692
90100810,4,4,85292762690
90100810,5,1,59483967842
90100920,1,6,110542381444
90100920,2,3,100484510032
90100920,3,7,98673824793
90100920,4,5,95018832108
90100920,5,2,92591841905
90101201,1,3,100484510032
90101201,2,7,98673807915
90101201,3,2,92591841905
90101201,4,4,85292723695
90101201,5,1,59492690176
90101601,1,6,110541486673
90101601,2,5,95017838051
90101601,3,4,85291821756
90101601,4,1,59492690176
90101601,5,10,51487674237
90103101,1,3,100483587366
90103101,2,7,98673824793
90103101,3,2,92591841905
90103101,4,1,59491366461
90103101,5,10,51486512064
90103601,1,6,110542381444
90103601,2,3,100484510032
90103601,3,7,98673824793
90103601,4,5,95018832108
90103601,5,2,92591841905
90103701,1,3,100484493008
90103701,2,7,98673824793
90103701,3,2,92591810618
90103701,4,1,59492670303
90103701,5,10,51487674237
90104001,1,6,110542381444
90104001,2,3,100484510032
90104001,3,7,98673824793
90104001,4,5,95018832108
90104001,5,4,85292737388
90104401,1,6,110513499969
90104401,2,3,100484510032
90104401,3,7,98631404016
90104401,4,4,85278808375
90104401,5,1,59492690176
90104501,1,6,110541678223
90104501,2,3,100484510032
90104501,3,5,95018158184
90104501,4,2,92591841905
90104501,5,10,51487674237
90104701,1,6,110542381444
90104701,2,3,100484510032
90104701,3,7,98673824793
90104701,4,5,95018832108
90104701,5,4,85292762690
90105101,1,6,110542381444
90105101,2,3,100403618079
90105101,3,2,92508878436
90105101,4,10,51357170806
90105101,5,9,49626649087
90105801,1,3,100484510032
90105801,2,7,98672409791
90105801,3,5,95017915424
90105801,4,4,85290901274
90105801,5,1,59490400460
90106501,1,6,110542042702
90106501,2,3,100484400514
90106501,3,7,98673397354
90106501,4,1,59492328448
90106501,5,10,51487674237
90107001,1,3,100484063654
90107001,2,7,98673231749
90107001,3,5,95018832108
90107001,4,4,85292104168
90107001,5,1,59492327051
90107101,1,6,110542381444
90107101,2,3,100484510032
90107101,3,7,98673824793
90107101,4,5,95018832108
90107101,5,2,92591841905
90107201,1,6,110542381444
90107201,2,3,100484510032
90107201,3,7,98673824793
90107201,4,5,95018832108
90107201,5,4,85292737719
90107401,1,3,100484510032
90107401,2,5,94769521150
90107401,3,4,85083300963
90107401,4,1,59190406245
90107401,5,10,51487674237
90107501,1,6,110540141495
90107501,2,2,92591841905
90107501,3,4,85291236180
90107501,4,1,59490515261
90107501,5,10,51487674237
90107901,1,6,110542381093
90107901,2,3,100484510032
90107901,3,7,98673824793
90107901,4,5,95018832108
90107901,5,2,92591841464
90108001,1,6,110542381444
90108001,2,3,100484510032
90108001,3,7,98673824793
90108001,4,5,95018832108
90108001,5,2,92591841905
90108101,1,6,110542195353
90108101,2,7,98673685345
90108101,3,4,85292762690
90108101,4,1,59492690176
90108101,5,10,51487674237
90108350,1,3,100484510032
90108350,2,5,95018832108
90108350,3,2,92591009892
90108350,4,4,85291006499
90108350,5,1,59491425421
90108701,1,6,110541576666
90108701,2,7,98673004388
90108701,3,5,95018832108
90108701,4,2,92590863149
90108701,5,4,85292762690
90108801,1,6,110542381444
90108801,2,7,98671282005
90108801,3,5,95016220907
90108801,4,4,85292762690
90108801,5,1,59492690176
90109001,1,6,110541891152
90109001,2,3,100484510032
90109001,3,7,98673824793
90109001,4,5,95018832108
90109001,5,2,92591266773
90109101,1,7,98673672330
90109101,2,5,95018675980
90109101,3,4,85292687344
90109101,4,1,59492588596
90109101,5,10,51487674237
90109701,1,3,100484470887
90109701,2,5,95018769888
90109701,3,4,85292728175
90109701,4,1,59492664724
90109701,5,9,49803678986
90111001,1,3,100484510032
90111001,2,7,98658117676
90111001,3,2,92591841905
90111001,4,4,85279464097
90111001,5,1,59492690176
90111201,1,6,110542381444
90111201,2,3,100484510032
90111201,3,7,98673824793
90111201,4,5,95018832108
90111201,5,2,92591841905
90112240,1,6,110542216832
90112240,2,3,100484510032
90112240,3,7,98673726475
90112240,4,2,92591841905
90112240,5,1,59492690176
90112300,1,7,98673824793
90112300,2,5,95018828102
90112300,3,2,92591833962
90112300,4,1,59492687410
90112300,5,10,51487674237
90114300,1,6,110542381444
90114300,2,3,100484457706
90114300,3,2,92591771822
90114300,4,4,85292762690
90114300,5,1,59492635584
90114600,1,6,110542381444
90114600,2,3,100484510032
90114600,3,7,98673824793
90114600,4,2,92591841905
90114600,5,4,85292762690
90114860,1,6,110542381444
90114860,2,3,100484510032
90114860,3,7,98673824793
90114860,4,5,95018492988
90114860,5,2,92591500097
90115050,1,6,110540258433
90115050,2,7,98673142861
90115050,3,2,92589710243
90115050,4,1,59490727444
90115050,5,10,51487674237
90116001,1,3,100481768660
90116001,2,7,98671944191
90116001,3,5,95018832108
90116001,4,4,85292762690
90116001,5,1,59487964384
90116150,1,6,110542381444
90116150,2,3,100484510032
90116150,3,7,98673824793
90116150,4,5,95018726757
90116150,5,2,92591841905
90116190,1,3,99282942673
90116190,2,7,98156227289
90116190,3,2,91840412814
90116190,4,4,84741650361
90116190,5,1,58868658867
90116901,1,6,110540785600
90116901,2,5,95016516486
90116901,3,1,59491007958
90116901,4,10,51486200605
90116901,5,9,49801992066
90117001,1,3,100484487291
90117001,2,5,95018793473
90117001,3,2,92591841905
90117001,4,4,85292737687
90117001,5,10,51487674237
90117101,1,6,110542381444
90117101,2,3,100484510032
90117101,3,7,98673824793
90117101,4,5,95018832108
90117101,5,2,92591841905
90117301,1,6,110486884939
90117301,2,3,100321839470
90117301,3,2,92393804355
90117301,4,4,85153736579
90117301,5,10,51200314607
90117601,1,6,110542381444
90117601,2,3,100483961676
90117601,3,5,95018174563
90117601,4,4,85292291061
90117601,5,1,59492690176
90117801,1,6,110542381444
90117801,2,3,100484510032
90117801,3,7,98673824793
90117801,4,5,95018832108
90117801,5,2,92591841905
90118201,1,6,110542381444
90118201,2,3,100484510032
90118201,3,7,98673824793
90118201,4,5,95018832108
90118201,5,2,92591841905
90134301,1,6,110540304579
90134301,2,3,100484510032
90134301,3,7,98673824793
90134301,4,5,95017615500
90134301,5,4,85292219489
90135201,1,6,110542167475
90135201,2,7,98673824793
90135201,3,2,92591841905
90135201,4,1,59492653468
90135201,5,10,51487674237
90135700,1,6,110542381444
90135700,2,3,100484510032
90135700,3,7,98673824793
90135700,4,5,95018832108
90135700,5,2,92591841905
90136701,1,3,100436208497
90136701,2,7,98607645972
90136701,3,4,85241630945
90136701,4,1,59492690176
90136701,5,10,51446876897
90137801,1,6,110542381444
90137801,2,3,100484510032
90137801,3,7,98673253679
90137801,4,2,92591841905
90137801,5,4,85291593057
90145701,1,3,100446197539
90145701,2,7,98566026310
90145701,3,2,92591841905
90145701,4,1,59423996797
90145701,5,10,51487674237
90154601,1,6,110540693696
90154601,2,3,100482924113
90154601,3,5,95017154500
90154601,4,2,92590270029
90154601,5,4,85292762690
90155301,1,3,100484478412
90155301,2,7,98673824793
90155301,3,5,95018805718
90155301,4,2,92591841905
90155301,5,1,59492671144
90157801,1,6,110542381444
90157801,2,7,98673824793
90157801,3,5,95018832108
90157801,4,2,92591841905
90157801,5,4,85292762252
90157901,1,6,110542381444
90157901,2,3,100484510032
90157901,3,7,98673824793
90157901,4,5,95018832108
90157901,5,2,92591841905
90158201,1,6,110542353258
90158201,2,3,100484493633
90158201,3,7,98673824793
90158201,4,2,92591829824
90158201,5,4,85292762690
90158301,1,3,100484506870
90158301,2,7,98673824793
90158301,3,5,95018829323
90158301,4,2,92591841905
90158301,5,4,85292756993
90158401,1,3,100484209968
90158401,2,5,95017883433
90158401,3,2,92591841905
90158401,4,4,85292762690
90158401,5,10,51487300025
90158501,1,6,110542098164
90158501,2,3,100484246422
90158501,3,5,95018832108
90158501,4,4,85292477557
90158501,5,10,51487133524
90158601,1,3,100484418843
90158601,2,7,98673824793
90158601,3,5,95018832108
90158601,4,2,92591841905
90158601,5,4,85292762690
90200110,1,6,110531080431
90200110,2,3,100484510032
90200110,3,5,94990516591
90200110,4,2,92577663689
90200110,5,10,51487674237
90200260,1,6,110542381444
90200260,2,3,100484510032
90200260,3,7,98673824793
90200260,4,5,95018832108
90200260,5,2,92591841905
90201201,1,7,98673824793
90201201,2,5,95018832108
90201201,3,2,92591841905
90201201,4,4,85292761845
90201201,5,1,59492689587
90201600,1,6,110473684789
90201600,2,3,100410602639
90201600,3,7,98638299507
90201600,4,2,92484006253
90201600,5,4,85292762690
90201701,1,6,110542348986
90201701,2,5,95018802176
90201701,3,2,92591841905
90201701,4,4,85292762690
90201701,5,1,59492668715
90202101,1,6,110541376107
90202101,2,3,100484510032
90202101,3,7,98673056016
90202101,4,5,95017564892
90202101,5,2,92591841905
90203301,1,3,100484493671
90203301,2,7,98673818879
90203301,3,2,92591841905
90203301,4,10,51487654283
90203301,5,9,49803704431
90203501,1,6,110542176520
90203501,2,7,98673824793
90203501,3,5,95018506373
90203501,4,2,92591841905
90203501,5,4,85292762690
90203701,1,6,110542378962
90203701,2,3,100484508860
90203701,3,5,95018832108
90203701,4,2,92591839718
90203701,5,1,59492687585
90203901,1,6,110542381444
90203901,2,3,100484510032
90203901,3,7,98673824793
90203901,4,5,95018832108
90203901,5,2,92591841905
90204820,1,3,100484365908
90204820,2,5,95018522328
90204820,3,2,92591841905
90204820,4,1,59492569185
90204820,5,10,51487674237
90206430,1,3,100484137688
90206430,2,7,98673389333
90206430,3,5,95018365024
90206430,4,4,85292762690
90206430,5,10,51487128026
90207401,1,6,110542313802
90207401,2,5,95018832108
90207401,3,2,92591841905
90207401,4,4,85292676809
90207401,5,10,51487579688
90207760,1,3,100459776367
90207760,2,5,94965245082
90207760,3,2,92539995613
90207760,4,4,85292762690
90207760,5,1,59446502010
90209110,1,6,110542381444
90209110,2,3,100484510032
90209110,3,7,98673824793
90209110,4,5,95018832108
90209110,5,2,92591841905
90209420,1,6,110540584326
90209420,2,3,100483109290
90209420,3,7,98672676708
90209420,4,4,85292762690
90209420,5,1,59491635876
90209520,1,6,110542381444
90209520,2,3,100484427960
90209520,3,2,92591841905
